"url" "id"
"/matches/brazil-v-argentina-18-may-1919-223087/" "223087"
"/matches/brazil-v-argentina-01-june-1919-223093/" "223093"
"/matches/brazil-v-argentina-25-september-1920-223163/" "223163"
"/matches/argentina-v-brazil-12-october-1920-223168/" "223168"
"/matches/argentina-v-brazil-02-october-1921-223211/" "223211"
"/matches/brazil-v-argentina-15-october-1922-223282/" "223282"
"/matches/brazil-v-argentina-22-october-1922-223286/" "223286"
"/matches/argentina-v-brazil-18-november-1923-223376/" "223376"
"/matches/argentina-v-brazil-02-december-1923-223380/" "223380"
"/matches/argentina-v-brazil-09-december-1923-223385/" "223385"
"/matches/argentina-v-brazil-13-december-1925-223584/" "223584"
"/matches/argentina-v-brazil-25-december-1925-223587/" "223587"
"/matches/argentina-v-brazil-30-january-1937-224687/" "224687"
"/matches/argentina-v-brazil-01-february-1937-224689/" "224689"
"/matches/brazil-v-argentina-15-january-1939-224930/" "224930"
"/matches/brazil-v-argentina-22-january-1939-224935/" "224935"
"/matches/brazil-v-argentina-18-february-1940-225024/" "225024"
"/matches/brazil-v-argentina-25-february-1940-225026/" "225026"
"/matches/argentina-v-brazil-05-march-1940-225030/" "225030"
"/matches/argentina-v-brazil-10-march-1940-225032/" "225032"
"/matches/argentina-v-brazil-17-march-1940-225036/" "225036"
"/matches/argentina-v-brazil-17-january-1942-225140/" "225140"
"/matches/argentina-v-brazil-15-february-1945-225252/" "225252"
"/matches/brazil-v-argentina-16-december-1945-225291/" "225291"
"/matches/brazil-v-argentina-20-december-1945-225292/" "225292"
"/matches/brazil-v-argentina-23-december-1945-225293/" "225293"
"/matches/argentina-v-brazil-10-february-1946-225313/" "225313"
"/matches/brazil-v-argentina-05-february-1956-226634/" "226634"
"/matches/brazil-v-argentina-18-march-1956-226666/" "226666"
"/matches/argentina-v-brazil-08-july-1956-226728/" "226728"
"/matches/brazil-v-argentina-05-december-1956-243933/" "243933"
"/matches/argentina-v-brazil-03-april-1957-226861/" "226861"
"/matches/brazil-v-argentina-07-july-1957-226935/" "226935"
"/matches/brazil-v-argentina-10-july-1957-226938/" "226938"
"/matches/argentina-v-brazil-04-april-1959-227267/" "227267"
"/matches/argentina-v-brazil-22-december-1959-227497/" "227497"
"/matches/argentina-v-brazil-13-march-1960-227542/" "227542"
"/matches/brazil-v-argentina-20-march-1960-227552/" "227552"
"/matches/argentina-v-brazil-25-may-1960-227637/" "227637"
"/matches/argentina-v-brazil-29-may-1960-227640/" "227640"
"/matches/brazil-v-argentina-12-july-1960-227668/" "227668"
"/matches/brazil-v-argentina-03-february-1962-228081/" "228081"
"/matches/argentina-v-brazil-24-march-1963-228339/" "228339"
"/matches/brazil-v-argentina-13-april-1963-228388/" "228388"
"/matches/brazil-v-argentina-16-april-1963-228395/" "228395"
"/matches/brazil-v-argentina-03-june-1964-228741/" "228741"
"/matches/brazil-v-argentina-07-september-1964-228804/" "228804"
"/matches/brazil-v-argentina-09-june-1965-229065/" "229065"
"/matches/brazil-v-argentina-07-august-1968-230295/" "230295"
"/matches/brazil-v-argentina-11-august-1968-230300/" "230300"
"/matches/brazil-v-argentina-04-march-1970-230929/" "230929"
"/matches/brazil-v-argentina-08-march-1970-230938/" "230938"
"/matches/argentina-v-brazil-28-july-1971-231444/" "231444"
"/matches/argentina-v-brazil-31-july-1971-231448/" "231448"
"/matches/argentina-v-brazil-30-june-1974-232893/" "232893"
"/matches/brazil-v-argentina-06-august-1975-233388/" "233388"
